type;brand;brand_cyrillic;model;model_cyrillic;generation;body;modification;year_from;year_to;popular
CONSTRUCTION;XCMG;ХСМГ;XGC500;;;;;;;0
CONSTRUCTION;XCMG;ХСМГ;XGC55;;;;;;;0
CONSTRUCTION;XCMG;ХСМГ;XGC650;;;;;;;0
CONSTRUCTION;XCMG;ХСМГ;XGC75;;;;;;;0
CONSTRUCTION;XCMG;ХСМГ;XGC800;;;;;;;0
CONSTRUCTION;XCMG;ХСМГ;XGC85;;;;;;;0
CONSTRUCTION;XCMG;ХСМГ;XM;;;;;;;0
CONSTRUCTION;XCMG;ХСМГ;XMR303;;;;;;;0
CONSTRUCTION;XCMG;ХСМГ;XMR403;;;;;;;0
CONSTRUCTION;XCMG;ХСМГ;XR;;;;;;;0
CONSTRUCTION;XCMG;ХСМГ;XS123;;;;;;;0
CONSTRUCTION;XCMG;ХСМГ;XS142;;;;;;;0
CONSTRUCTION;XCMG;ХСМГ;XS143;;;;;;;0
CONSTRUCTION;XCMG;ХСМГ;XS143J;;;;;;;0
CONSTRUCTION;XCMG;ХСМГ;XS163;;;;;;;0
CONSTRUCTION;XCMG;ХСМГ;XS183;;;;;;;0
CONSTRUCTION;XCMG;ХСМГ;XS203;;;;;;;0
CONSTRUCTION;XCMG;ХСМГ;XZ;;;;;;;0
CONSTRUCTION;XCMG;ХСМГ;YZ;;;;;;;0
CONSTRUCTION;XGMA;ХГМА;Автогрейдеры;;;;;;;0
CONSTRUCTION;XGMA;ХГМА;Катки;;;;;;;0
CONSTRUCTION;Yanmar;Янмар;C30;;;;;;;0
CONSTRUCTION;Yutong;Ютонг;YT3621;;;;;;;0
CONSTRUCTION;Zemag;Цемаг;RDK-400;;;;;;;0
CONSTRUCTION;Zoomlion;Зомлион;RT100;РТ100;;;;;;0
CONSTRUCTION;Zoomlion;Зомлион;RT35;;;;;;;0
CONSTRUCTION;Zoomlion;Зомлион;RT55;;;;;;;0
CONSTRUCTION;Zoomlion;Зомлион;RT75;;;;;;;0
CONSTRUCTION;Zoomlion;Зомлион;ZCC100H;;;;;;;0
CONSTRUCTION;Zoomlion;Зомлион;ZCC800H;;;;;;;0
CONSTRUCTION;Zoomlion;Зомлион;ZRT300;ЗРТ300;;;;;;0
CONSTRUCTION;Zoomlion;Зомлион;ZRT600;ЗРТ600;;;;;;0
CONSTRUCTION;Zoomlion;Зомлион;ZRT850;ЗРТ850;;;;;;0
CONSTRUCTION;Zoomlion;Зомлион;Автобетононасосы;;;;;;;0
CONSTRUCTION;Zoomlion;Зомлион;Автобетоносмесители;;;;;;;0
CONSTRUCTION;Zoomlion;Зомлион;Автогрейдеры;;;;;;;0
CONSTRUCTION;Zoomlion;Зомлион;Буровые установки;;;;;;;0
CONSTRUCTION;АКМТ Коминвест;;ЭД-135;;;;;;;0
CONSTRUCTION;Амкодор;;25;;;;;;;0
CONSTRUCTION;Амкодор;;6622;;;;;;;0
CONSTRUCTION;Амкодор;;6712;;;;;;;0
CONSTRUCTION;Асф-К;;Асф-К-2-04;;;;;;;0
CONSTRUCTION;Асф-К;;Асф-К-3-02;;;;;;;0
CONSTRUCTION;Башенные краны;;Jaso;;;;;;;0
CONSTRUCTION;Башенные краны;;QTZ-125;КУТЗ-125;;;;;;0
CONSTRUCTION;Башенные краны;;QTZ-160;;;;;;;0
CONSTRUCTION;Башенные краны;;QTZ-80;;;;;;;0
CONSTRUCTION;Башенные краны;;КБ 403;;;;;;;0
CONSTRUCTION;Башенные краны;;КБ-100;;;;;;;0
CONSTRUCTION;Башенные краны;;КБ-308;;;;;;;0
CONSTRUCTION;Башенные краны;;КБ-309;;;;;;;0
CONSTRUCTION;Башенные краны;;КБ-401;;;;;;;0
CONSTRUCTION;Башенные краны;;КБ-404;;;;;;;0
CONSTRUCTION;Башенные краны;;КБ-405;;;;;;;0
